^SPX (Standard & Poors 500 Index),3097.74,-17.6
Jun 22 2020 @ 01:56 ET,Bid,3053.25,Ask,3185.43,Size,1x1,Vol,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
12/18/2020,SPX201218C03750000,13.75,-0.6,8.2,17.4,61,0.1934,0.0731,0.0003,15260,3750.000,SPX201218P03750000,771.1,0,698.9,721.8,0,0.1889,-0.9312,0.0003,42
12/18/2020,SPX201218C03775000,12.9,0,6.5,16,0,0.1926,0.0656,0.0003,2880,3775.000,SPX201218P03775000,753.04,0,722.4,745.3,0,0.188,-0.9386,0.0003,142
12/18/2020,SPX201218C03800000,11.6,0.4,5.2,14.7,8,0.1922,0.0592,0.0003,14300,3800.000,SPX201218P03800000,617.5,0,746,768.9,0,0.1868,-0.9456,0.0003,55
12/18/2020,SPX201218C03850000,8.95,0,3.1,12.7,0,0.1921,0.0485,0.0002,1299,3850.000,SPX201218P03850000,875,0,793.9,816.8,0,0.1856,-0.9566,0.0002,44
12/18/2020,SPX201218C03900000,6.9,-0.15,1.6,11.1,44,0.1926,0.04,0.0002,7579,3900.000,SPX201218P03900000,707.02,0,842.2,865.1,0,0.1842,-0.966,0.0002,94
12/18/2020,SPX201218C04000000,4.77,0.07,4.2,9,24,0.2097,0.0386,0.0002,6995,4000.000,SPX201218P04000000,880.92,-35.03,939.9,962.8,4,0.1819,-0.9794,0.0001,82
12/18/2020,SPX201218C04100000,3.32,0.07,0.4,7.8,51,0.2081,0.0255,0.0001,2048,4100.000,SPX201218P04100000,1160.07,0,1038.5,1061.4,0,0.179,-0.9882,0.0001,513
12/18/2020,SPX201218C04200000,2.44,0.065,0.45,7,40,0.2188,0.0224,0.0001,2227,4200.000,SPX201218P04200000,1381.95,0,1137.5,1160.4,0,0.1695,-0.9949,0,514
12/18/2020,SPX201218C04300000,1.92,0.095,0.4,1.95,62,0.1995,0.0086,0.0001,2781,4300.000,SPX201218P04300000,0,0,1236.7,1259.6,0,0,-0.967,0.0001,12
12/18/2020,SPX201218C04400000,1.42,-0.005,0.05,1.6,51,0.2027,0.0061,0,1174,4400.000,SPX201218P04400000,1297,0,1336.2,1359.1,0,0,-0.9832,0.0001,36
12/18/2020,SPX201218C04500000,1.14,0,0.05,5.9,0,0.2494,0.0164,0.0001,503,4500.000,SPX201218P04500000,1412,0,1435.7,1458.6,0,0,-0.9771,0.0001,207
12/18/2020,SPX201218C04600000,0.99,0.015,0.1,1.05,20,0.2157,0.0042,0,1672,4600.000,SPX201218P04600000,1480.61,0,1535.4,1558.3,0,0,-0.9873,0.0001,246
12/18/2020,SPX201218C04700000,0,0,0,5.5,0,0.2698,0.0143,0.0001,0,4700.000,SPX201218P04700000,0,0,1635,1657.9,0,0,-0.9808,0.0001,0
12/18/2020,SPX201218C04800000,0.9,0,0,5.4,0,0.2802,0.0136,0.0001,102,4800.000,SPX201218P04800000,0,0,1734.7,1757.6,0,0,-0.9818,0.0001,0
12/31/2020,SPXW201231C00700000,0,0,2337.2,2360.1,0,0,0.9767,0,0,700.000,SPXW201231P00700000,2.05,0,0,6.7,0,0.8826,-0.0045,0,221
12/31/2020,SPXW201231C00800000,1870.5,0,2238.1,2261,0,0,0.9737,0,5,800.000,SPXW201231P00800000,3.22,0,0,7.4,0,0.8155,-0.0053,0,911
12/31/2020,SPXW201231C00900000,0,0,2139.2,2162.1,0,0.6156,0.9975,0,0,900.000,SPXW201231P00900000,4.42,0,0,8.2,0,0.7569,-0.0063,0,802
12/31/2020,SPXW201231C01000000,0,0,2040.4,2063.3,0,0.6259,0.9954,0,0,1000.000,SPXW201231P01000000,4.04,0,0,9.2,0,0.706,-0.0075,0,120
12/31/2020,SPXW201231C01100000,1577.5,0,1941.7,1964.6,0,0.6129,0.9931,0,5,1100.000,SPXW201231P01100000,4.77,0,0.8,10.3,0,0.6669,-0.0095,0,269
12/31/2020,SPXW201231C01200000,0,0,1843.4,1866.3,0,0.5978,0.9901,0,1,1200.000,SPXW201231P01200000,6,-0.45,5.2,11.8,2,0.656,-0.0141,0,155
12/31/2020,SPXW201231C01300000,1813.34,0,1745.3,1768.2,0,0.5781,0.9866,0,136,1300.000,SPXW201231P01300000,8.73,0,4,13.5,0,0.6072,-0.0156,0,149
12/31/2020,SPXW201231C01400000,0,0,1647.6,1670.5,0,0.558,0.9822,0,42,1400.000,SPXW201231P01400000,10.4,0,6.1,15.6,0,0.5801,-0.0198,0,111
12/31/2020,SPXW201231C01450000,0,0,1598.9,1621.8,0,0.5478,0.9797,0,7,1450.000,SPXW201231P01450000,7.4,0,7.3,16.8,0,0.5672,-0.0222,0,125
12/31/2020,SPXW201231C01500000,1695.03,0,1550.4,1573.3,0,0.5383,0.9769,0,18,1500.000,SPXW201231P01500000,12.1,0,8.6,18.1,0,0.5545,-0.0248,0,135
12/31/2020,SPXW201231C01550000,1391.59,0,1502.1,1525,0,0.5293,0.9737,0.0001,0,1550.000,SPXW201231P01550000,0,0,10.1,19.7,0,0.5431,-0.0279,0.0001,55
12/31/2020,SPXW201231C01600000,0,0,1454,1476.9,0,0.5205,0.9701,0.0001,8,1600.000,SPXW201231P01600000,15.68,0,11.9,21.4,0,0.5323,-0.0313,0.0001,144
12/31/2020,SPXW201231C01625000,0,0,1430,1452.9,0,0.516,0.9682,0.0001,6,1625.000,SPXW201231P01625000,10.2,0,12.9,22.4,0,0.5274,-0.0332,0.0001,41
12/31/2020,SPXW201231C01650000,1462.02,0,1406.1,1429,0,0.5119,0.9661,0.0001,1,1650.000,SPXW201231P01650000,16.46,0,13.9,23.4,0,0.5222,-0.0352,0.0001,29
12/31/2020,SPXW201231C01675000,0,0,1382.3,1405.2,0,0.508,0.9639,0.0001,1,1675.000,SPXW201231P01675000,19.82,0,15.3,24.8,0,0.519,-0.0377,0.0001,32
12/31/2020,SPXW201231C01700000,1480.83,0,1358.5,1381.4,0,0.5038,0.9616,0.0001,22,1700.000,SPXW201231P01700000,18,0,16.2,25.7,0,0.5128,-0.0396,0.0001,606
12/31/2020,SPXW201231C01725000,0,0,1334.8,1357.7,0,0.4998,0.9592,0.0001,10,1725.000,SPXW201231P01725000,32,0,17.7,27.2,0,0.5095,-0.0422,0.0001,41
12/31/2020,SPXW201231C01750000,0,0,1311.2,1334.1,0,0.4961,0.9566,0.0001,1,1750.000,SPXW201231P01750000,12.62,0,18.8,28.3,0,0.504,-0.0445,0.0001,73
12/31/2020,SPXW201231C01775000,0,0,1287.7,1310.6,0,0.4925,0.9538,0.0001,0,1775.000,SPXW201231P01775000,14.8,0,20.2,29.7,0,0.4997,-0.0471,0.0001,15
12/31/2020,SPXW201231C01800000,1369.9,0,1264.2,1287.1,0,0.4885,0.951,0.0001,19,1800.000,SPXW201231P01800000,24.5,0,21.9,31.4,0,0.4964,-0.0501,0.0001,4212
12/31/2020,SPXW201231C01825000,1353.28,0,1240.8,1263.7,0,0.4847,0.9481,0.0001,20,1825.000,SPXW201231P01825000,14.78,0,23.5,33,0,0.4923,-0.0531,0.0001,40
12/31/2020,SPXW201231C01850000,0,0,1217.5,1240.4,0,0.4811,0.945,0.0001,5,1850.000,SPXW201231P01850000,27.5,0,25.1,34.6,0,0.488,-0.0561,0.0001,343
12/31/2020,SPXW201231C01875000,1231.89,0,1194.3,1217.2,0,0.4775,0.9417,0.0001,1,1875.000,SPXW201231P01875000,40.23,0,26.9,36.4,0,0.4842,-0.0594,0.0001,493
12/31/2020,SPXW201231C01900000,1158.97,0,1171.2,1194.1,0,0.4739,0.9382,0.0001,0,1900.000,SPXW201231P01900000,27.71,0,28.7,38.2,0,0.4801,-0.0627,0.0001,186
12/31/2020,SPXW201231C01925000,0,0,1148.2,1171.1,0,0.4705,0.9346,0.0001,5,1925.000,SPXW201231P01925000,32.68,0,30.5,40,0,0.4757,-0.0661,0.0001,209
12/31/2020,SPXW201231C01950000,0,0,1125.2,1148.1,0,0.4667,0.931,0.0001,0,1950.000,SPXW201231P01950000,34.78,0.98,32.5,42,2,0.4718,-0.0698,0.0001,285
12/31/2020,SPXW201231C01975000,0,0,1102.4,1125.3,0,0.4633,0.927,0.0001,14,1975.000,SPXW201231P01975000,36.83,1.08,34.7,44.2,2,0.4682,-0.0737,0.0001,244
12/31/2020,SPXW201231C02000000,1143.93,21.68,1079.7,1102.6,2,0.4599,0.9229,0.0001,3,2000.000,SPXW201231P02000000,38.5,0,36.9,46.4,0,0.4644,-0.0777,0.0001,1009
12/31/2020,SPXW201231C02025000,0,0,1057.1,1080,0,0.4565,0.9186,0.0001,0,2025.000,SPXW201231P02025000,40.26,0,39.2,48.7,0,0.4606,-0.0819,0.0001,296
12/31/2020,SPXW201231C02050000,0,0,1034.5,1056.8,0,0.4519,0.9146,0.0002,0,2050.000,SPXW201231P02050000,42,0.4,41.5,51,2,0.4565,-0.0861,0.0002,281
12/31/2020,SPXW201231C02075000,1077.94,0,1012.1,1035,0,0.4493,0.9097,0.0002,6,2075.000,SPXW201231P02075000,60.21,0,44.1,53.6,0,0.453,-0.0907,0.0002,221
12/31/2020,SPXW201231C02100000,894.75,0,989.8,1012.7,0,0.4459,0.9049,0.0002,29,2100.000,SPXW201231P02100000,48.35,0,46.8,56.3,0,0.4495,-0.0955,0.0002,252
12/31/2020,SPXW201231C02125000,0,0,967.6,990.5,0,0.4424,0.9,0.0002,0,2125.000,SPXW201231P02125000,49.99,0,49.5,59.1,0,0.4458,-0.1004,0.0002,1462
12/31/2020,SPXW201231C02150000,0,0,945.5,967.8,0,0.4381,0.8951,0.0002,19,2150.000,SPXW201231P02150000,51.05,0,52.4,61.9,0,0.4421,-0.1055,0.0002,1475
12/31/2020,SPXW201231C02175000,0,0,923.6,946.5,0,0.4356,0.8894,0.0002,10,2175.000,SPXW201231P02175000,35.28,0,55.4,64.9,0,0.4384,-0.1108,0.0002,121
12/31/2020,SPXW201231C02200000,0,0,901.7,924,0,0.4312,0.8842,0.0002,5,2200.000,SPXW201231P02200000,52,-5.55,58.5,68,5000,0.4348,-0.1163,0.0002,9163
12/31/2020,SPXW201231C02225000,0,0,880,902.9,0,0.4285,0.8782,0.0002,5,2225.000,SPXW201231P02225000,51.48,0,61.7,71.2,0,0.4311,-0.1219,0.0002,407
12/31/2020,SPXW201231C02250000,0,0,858.3,880.6,0,0.4241,0.8726,0.0002,6,2250.000,SPXW201231P02250000,56.81,0,65,74.5,0,0.4273,-0.1278,0.0002,330
12/31/2020,SPXW201231C02275000,0,0,836.8,859.1,0,0.4206,0.8665,0.0002,0,2275.000,SPXW201231P02275000,45.29,0,68.4,77.9,0,0.4235,-0.1338,0.0002,93
12/31/2020,SPXW201231C02300000,771.59,0,815.4,837.7,0,0.4169,0.8601,0.0002,93,2300.000,SPXW201231P02300000,70,0.1,72,81.5,5,0.4198,-0.1401,0.0002,3593
12/31/2020,SPXW201231C02325000,771.9,0,794.1,816.4,0,0.4132,0.8536,0.0002,5,2325.000,SPXW201231P02325000,66.47,0,75.6,85.2,0,0.416,-0.1466,0.0002,442
12/31/2020,SPXW201231C02350000,0,0,773,795.3,0,0.4096,0.8468,0.0003,63,2350.000,SPXW201231P02350000,65.85,0,79.4,89,0,0.4121,-0.1533,0.0003,715
12/31/2020,SPXW201231C02375000,640,0,751.9,774.2,0,0.4058,0.8399,0.0003,7,2375.000,SPXW201231P02375000,50.24,0,83.3,92.9,0,0.4083,-0.1602,0.0003,166
12/31/2020,SPXW201231C02400000,768.43,0,731,753.3,0,0.402,0.8327,0.0003,61,2400.000,SPXW201231P02400000,84.17,-0.08,87.4,96.7,1,0.4042,-0.1673,0.0003,1017
12/31/2020,SPXW201231C02425000,528.16,0,710.3,732.6,0,0.3983,0.8253,0.0003,15,2425.000,SPXW201231P02425000,94.02,0,91.6,100.9,0,0.4003,-0.1746,0.0003,523
12/31/2020,SPXW201231C02450000,677.34,0,689.7,712,0,0.3946,0.8176,0.0003,180,2450.000,SPXW201231P02450000,90.16,0,95.9,105.5,0,0.3966,-0.1824,0.0003,154
12/31/2020,SPXW201231C02475000,572.23,0,669.2,691.5,0,0.3907,0.8097,0.0003,44,2475.000,SPXW201231P02475000,102.74,0,100.4,110,0,0.3927,-0.1902,0.0003,221
12/31/2020,SPXW201231C02500000,748.09,0,648.9,671.2,0,0.3869,0.8015,0.0003,179,2500.000,SPXW201231P02500000,90,-10.6,104.9,114.4,10003,0.3885,-0.1982,0.0003,10224
12/31/2020,SPXW201231C02525000,655.84,0,628.3,651.2,0,0.3828,0.7932,0.0003,266,2525.000,SPXW201231P02525000,87.5,0,106.9,122.4,0,0.3849,-0.2068,0.0003,179
12/31/2020,SPXW201231C02550000,711.37,0,608.9,631.2,0,0.3794,0.7843,0.0003,170,2550.000,SPXW201231P02550000,102.14,0,112.1,127.4,0,0.3811,-0.2155,0.0003,527
12/31/2020,SPXW201231C02575000,694.87,0,589.1,611.4,0,0.3755,0.7753,0.0004,40,2575.000,SPXW201231P02575000,116.85,2.4,117,132.6,2,0.377,-0.2244,0.0004,67
12/31/2020,SPXW201231C02600000,594.99,0,568.9,591.8,0,0.3712,0.7662,0.0004,781,2600.000,SPXW201231P02600000,119.27,0,122.5,137.9,0,0.3732,-0.2337,0.0004,801
12/31/2020,SPXW201231C02625000,633.8,0,549.4,572.3,0,0.3672,0.7566,0.0004,375,2625.000,SPXW201231P02625000,140.61,0,127.7,143.3,0,0.3689,-0.2431,0.0004,461
12/31/2020,SPXW201231C02650000,419.32,0,530.1,553,0,0.3633,0.7468,0.0004,115,2650.000,SPXW201231P02650000,113.55,0,133.6,148.7,0,0.3649,-0.2529,0.0004,1444
12/31/2020,SPXW201231C02675000,402.59,0,511,533.9,0,0.3593,0.7366,0.0004,34,2675.000,SPXW201231P02675000,163.39,0,139.4,154.5,0,0.3608,-0.2629,0.0004,50
12/31/2020,SPXW201231C02700000,469.8,0,492,514.9,0,0.3552,0.7262,0.0004,126,2700.000,SPXW201231P02700000,135.36,0,145.4,160.5,0,0.3567,-0.2733,0.0004,1576
12/31/2020,SPXW201231C02725000,323.17,0,473.2,496.1,0,0.3511,0.7155,0.0004,108,2725.000,SPXW201231P02725000,149.1,0,151.6,166.6,0,0.3525,-0.284,0.0004,216
12/31/2020,SPXW201231C02750000,431.71,0,454.6,477.5,0,0.3469,0.7044,0.0004,368,2750.000,SPXW201231P02750000,140.05,0,157.9,173,0,0.3482,-0.2951,0.0004,488
12/31/2020,SPXW201231C02775000,344.34,0,436.2,459.1,0,0.3427,0.693,0.0005,119,2775.000,SPXW201231P02775000,140.55,-17.95,164.5,179.5,6,0.344,-0.3064,0.0005,345
12/31/2020,SPXW201231C02800000,500.88,0,418,440.9,0,0.3385,0.6813,0.0005,1309,2800.000,SPXW201231P02800000,146.5,-18.35,171.2,186.2,5006,0.3396,-0.3181,0.0005,5303
12/31/2020,SPXW201231C02825000,376.32,0,400.1,423,0,0.3343,0.6692,0.0005,77,2825.000,SPXW201231P02825000,176.2,4.85,178.2,193.2,2,0.3354,-0.3301,0.0005,153
12/31/2020,SPXW201231C02850000,363.74,0,382.3,405.7,0,0.3303,0.6567,0.0005,367,2850.000,SPXW201231P02850000,186,8,185.4,200.7,4,0.3312,-0.3426,0.0005,203
12/31/2020,SPXW201231C02875000,329.4,0,365.2,388.1,0,0.3261,0.6438,0.0005,258,2875.000,SPXW201231P02875000,189.15,4.25,192.8,207.7,6,0.3266,-0.3553,0.0005,698
12/31/2020,SPXW201231C02900000,376.33,-1.77,347.9,370.8,1,0.3218,0.6307,0.0005,4446,2900.000,SPXW201231P02900000,194.06,2.01,200.4,215.4,4,0.3221,-0.3685,0.0005,129
12/31/2020,SPXW201231C02925000,377.93,0,330.7,353.6,0,0.3172,0.6171,0.0005,477,2925.000,SPXW201231P02925000,198.51,0,208.2,223.2,0,0.3176,-0.382,0.0005,306
12/31/2020,SPXW201231C02950000,353.66,0,313.9,336.8,0,0.3127,0.6032,0.0006,137,2950.000,SPXW201231P02950000,206.6,0,212.7,235.1,0,0.3131,-0.3959,0.0006,237
12/31/2020,SPXW201231C02975000,340.57,0,297.3,320.2,0,0.3081,0.5888,0.0006,325,2975.000,SPXW201231P02975000,216.04,1.19,221.1,243.4,2,0.3085,-0.4103,0.0006,306
12/31/2020,SPXW201231C03000000,299,-10.4,281.1,304,4,0.3037,0.5741,0.0006,1102,3000.000,SPXW201231P03000000,227,3.95,229.2,252.1,2,0.3036,-0.425,0.0006,1377
12/31/2020,SPXW201231C03025000,289.71,-3.19,265,287.9,4,0.299,0.5589,0.0006,541,3025.000,SPXW201231P03025000,229.43,0,238.8,261.1,0,0.2994,-0.4402,0.0006,137
12/31/2020,SPXW201231C03050000,282.09,0,249.3,272.2,0,0.2943,0.5433,0.0006,2683,3050.000,SPXW201231P03050000,226.44,0,247.4,270.3,0,0.2943,-0.4558,0.0006,308
12/31/2020,SPXW201231C03075000,276.67,0,233.9,256.8,0,0.2896,0.5272,0.0006,412,3075.000,SPXW201231P03075000,250.29,1.04,256.9,279.8,2,0.2895,-0.4719,0.0006,369
12/31/2020,SPXW201231C03100000,249.27,0,218.8,241.7,0,0.2849,0.5108,0.0006,7256,3100.000,SPXW201231P03100000,244.27,0,266.8,289.7,0,0.2848,-0.4884,0.0006,1831
12/31/2020,SPXW201231C03125000,243.89,0,207.9,222.8,0,0.2799,0.4938,0.0006,416,3125.000,SPXW201231P03125000,275.51,7.21,277.4,299.8,2,0.2802,-0.5052,0.0006,127
12/31/2020,SPXW201231C03150000,211.22,-3.88,193.5,208.4,2,0.2751,0.4764,0.0007,1919,3150.000,SPXW201231P03150000,264.62,-13.73,287.5,310.4,2,0.2751,-0.5227,0.0007,102
12/31/2020,SPXW201231C03175000,199.13,-1.42,179.1,194.4,2,0.2701,0.4585,0.0007,2062,3175.000,SPXW201231P03175000,288.35,0,298.8,321.3,0,0.2704,-0.5404,0.0007,18
12/31/2020,SPXW201231C03200000,197.67,11.22,165.4,180.7,2,0.2651,0.4402,0.0007,1881,3200.000,SPXW201231P03200000,293.22,0,310.1,332.5,0,0.2654,-0.5587,0.0007,543
12/31/2020,SPXW201231C03225000,185.09,12.34,152.2,167.5,2,0.2602,0.4216,0.0007,849,3225.000,SPXW201231P03225000,311.04,0,321.9,344.8,0,0.2609,-0.5771,0.0007,885
12/31/2020,SPXW201231C03250000,157.54,-1.91,139.5,154.8,8,0.2554,0.4026,0.0007,331,3250.000,SPXW201231P03250000,304.71,0,334.1,356.5,0,0.2557,-0.5963,0.0007,488
12/31/2020,SPXW201231C03275000,144.29,-2.36,127.3,142.8,2,0.2507,0.3833,0.0007,627,3275.000,SPXW201231P03275000,323.45,0,346.8,369.7,0,0.2511,-0.6155,0.0007,12
12/31/2020,SPXW201231C03300000,138,0,115.8,131.1,0,0.246,0.3638,0.0007,390,3300.000,SPXW201231P03300000,330.9,-16.3,360,382.9,2,0.2462,-0.6351,0.0007,710
12/31/2020,SPXW201231C03325000,126.96,0,107.5,116.8,0,0.2412,0.3439,0.0007,375,3325.000,SPXW201231P03325000,340.32,-20.03,373.8,396.1,2,0.2411,-0.6552,0.0007,116
12/31/2020,SPXW201231C03350000,121.54,0,96.6,106.1,0,0.2362,0.3237,0.0007,4860,3350.000,SPXW201231P03350000,356.05,0,388.1,410.4,0,0.2363,-0.6753,0.0007,46
12/31/2020,SPXW201231C03375000,106.17,0,86.8,96.1,0,0.2318,0.3038,0.0007,327,3375.000,SPXW201231P03375000,310.26,0,403,425.3,0,0.2317,-0.6954,0.0007,9
12/31/2020,SPXW201231C03400000,84.85,-5.8,77.2,86.7,1,0.2272,0.2837,0.0007,682,3400.000,SPXW201231P03400000,381.11,0,418.6,440.9,0,0.2272,-0.7154,0.0007,145
12/31/2020,SPXW201231C03425000,75.66,-5.74,68.5,78,3,0.2229,0.264,0.0007,249,3425.000,SPXW201231P03425000,403.95,0,434.8,457.1,0,0.2228,-0.7352,0.0007,49
12/31/2020,SPXW201231C03450000,77.94,0,60.4,69.9,0,0.2188,0.2445,0.0006,323,3450.000,SPXW201231P03450000,419.65,0,451,473.9,0,0.2181,-0.7553,0.0006,56
12/31/2020,SPXW201231C03475000,83.92,0,53,62.5,0,0.2149,0.2256,0.0006,443,3475.000,SPXW201231P03475000,366.08,0,468.6,491.5,0,0.2142,-0.7743,0.0006,2
12/31/2020,SPXW201231C03500000,60.5,3.35,46.3,55.8,1,0.2112,0.2074,0.0006,468,3500.000,SPXW201231P03500000,471.06,0,486.8,509.7,0,0.2105,-0.7928,0.0006,321
12/31/2020,SPXW201231C03525000,56.5,0,40.2,49.7,0,0.2078,0.1898,0.0006,456,3525.000,SPXW201231P03525000,590.12,0,506.3,528.6,0,0.2075,-0.8097,0.0006,2
12/31/2020,SPXW201231C03550000,45.6,1.2,34.8,44.3,2500,0.2047,0.1732,0.0006,15145,3550.000,SPXW201231P03550000,411.19,0,525.1,548,0,0.2036,-0.8274,0.0006,37
12/31/2020,SPXW201231C03575000,43.9,0,29.9,39.4,0,0.2018,0.1574,0.0005,65,3575.000,SPXW201231P03575000,428.9,0,545.2,568.1,0,0.2006,-0.8433,0.0005,100
12/31/2020,SPXW201231C03600000,35,0.95,25.7,35.2,2500,0.1994,0.143,0.0005,12905,3600.000,SPXW201231P03600000,449.75,0,565.9,588.8,0,0.198,-0.858,0.0005,14
12/31/2020,SPXW201231C03625000,11.77,0,21.9,31.4,0,0.1971,0.1294,0.0005,438,3625.000,SPXW201231P03625000,680.99,0,587.7,610,0,0.1963,-0.8708,0.0005,6
12/31/2020,SPXW201231C03650000,17.1,0,18.6,28.1,0,0.1951,0.1169,0.0005,1309,3650.000,SPXW201231P03650000,0,0,608.7,631.6,0,0.1934,-0.8846,0.0005,3
12/31/2020,SPXW201231C03675000,14.2,0,15.8,25.3,0,0.1936,0.1057,0.0004,305,3675.000,SPXW201231P03675000,0,0,630.8,653.7,0,0.1916,-0.8961,0.0004,4
12/31/2020,SPXW201231C03700000,23.5,3.2,13.3,22.8,2,0.1922,0.0954,0.0004,2681,3700.000,SPXW201231P03700000,0,0,653.3,676.2,0,0.19,-0.9065,0.0004,2
12/31/2020,SPXW201231C03750000,17.5,0,9.4,18.9,0,0.1906,0.0782,0.0003,1081,3750.000,SPXW201231P03750000,755.33,0,699.2,722.1,0,0.1876,-0.9245,0.0003,6
12/31/2020,SPXW201231C03800000,9.01,0,6.4,15.9,0,0.1896,0.0641,0.0003,2419,3800.000,SPXW201231P03800000,0,0,746,768.9,0,0.1855,-0.9395,0.0003,13
12/31/2020,SPXW201231C03850000,10.1,0,4,13.5,0,0.1888,0.0522,0.0003,1090,3850.000,SPXW201231P03850000,0,0,793.6,816.5,0,0.1841,-0.9515,0.0002,9
12/31/2020,SPXW201231C03900000,8.8,0,2.3,11.8,0,0.1891,0.0432,0.0002,681,3900.000,SPXW201231P03900000,0,0,841.8,864.7,0,0.1833,-0.961,0.0002,6
12/31/2020,SPXW201231C04000000,5.47,0.22,0.1,6.5,14,0.1805,0.023,0.0001,480,4000.000,SPXW201231P04000000,0,0,939.3,962.2,0,0.1822,-0.975,0.0001,22
12/31/2020,SPXW201231C04100000,4.02,0.32,0,8.1,6,0.2002,0.0253,0.0001,190,4100.000,SPXW201231P04100000,0,0,1037.6,1060.5,0,0.1797,-0.985,0.0001,9
12/31/2020,SPXW201231C04200000,2.74,0.065,0,7.3,40,0.2103,0.0221,0.0001,203,4200.000,SPXW201231P04200000,0,0,1136.6,1159.5,0,0.1773,-0.9912,0.0001,6
12/31/2020,SPXW201231C04300000,2.22,0.195,1.25,6.7,54,0.2259,0.0225,0.0001,339,4300.000,SPXW201231P04300000,0,0,1235.8,1258.7,0,0.1655,-0.9964,0,10
12/31/2020,SPXW201231C04400000,1.72,0.12,0,6.3,6,0.2305,0.0179,0.0001,68,4400.000,SPXW201231P04400000,0,0,1335.8,1358.1,0,0.1566,-0.9983,0,10
12/31/2020,SPXW201231C04500000,1.34,0,0,6,0,0.2407,0.0165,0.0001,126,4500.000,SPXW201231P04500000,0,0,1434.6,1457.5,0,0,-0.9906,0,41
12/31/2020,SPXW201231C04600000,0.75,0,0,1.5,0,0.2137,0.0052,0,260,4600.000,SPXW201231P04600000,0,0,1534.2,1557.1,0,0,-0.9926,0,71
12/31/2020,SPXW201231C04700000,0,0,0,5.6,0,0.2607,0.0145,0.0001,0,4700.000,SPXW201231P04700000,0,0,1633.8,1656.7,0,0,-0.9863,0.0001,0
12/31/2020,SPXW201231C04800000,0,0,0,5.5,0,0.2708,0.0139,0.0001,0,4800.000,SPXW201231P04800000,0,0,1733.4,1756.3,0,0,-0.9964,0,0
01/15/2021,SPX210115C00700000,2339.45,0,2335.3,2358.2,0,0,0.9758,0,6,700.000,SPX210115P00700000,2.25,0,0,7,0,0.8553,-0.0046,0,943
01/15/2021,SPX210115C00800000,0,0,2236.2,2259.1,0,0.6219,0.998,0,0,800.000,SPX210115P00800000,4.21,0,0,3,0,0.7029,-0.0026,0,5
01/15/2021,SPX210115C00900000,0,0,2137.4,2160.3,0,0.646,0.996,0,0,900.000,SPX210115P00900000,3.71,0,0,8.6,0,0.7341,-0.0066,0,79
01/15/2021,SPX210115C01000000,2111.6,0,2038.7,2061.6,0,0.635,0.9939,0,957,1000.000,SPX210115P01000000,4.8,0,0.2,5,0,0.6302,-0.0049,0,7234
01/15/2021,SPX210115C01100000,0,0,1940.2,1963.1,0,0.6165,0.9914,0,4003,1100.000,SPX210115P01100000,3.7,0,1.4,10.9,0,0.6524,-0.0102,0,7158
01/15/2021,SPX210115C01150000,1936.52,0,1891.1,1914,0,0.6072,0.9898,0,1,1150.000,SPX210115P01150000,5.54,0,2.15,11.7,0,0.6374,-0.0116,0,513
01/15/2021,SPX210115C01200000,0,0,1842,1864.9,0,0.5962,0.9883,0,0,1200.000,SPX210115P01200000,7.2,0,2.9,12.4,0,0.6213,-0.0131,0,7223
01/15/2021,SPX210115C01225000,1816.87,0,1817.5,1840.4,0,0.5909,0.9874,0,1,1225.000,SPX210115P01225000,4.8,0,3.4,12.9,0,0.6148,-0.014,0,34
01/15/2021,SPX210115C01250000,1806.1,0,1793,1815.9,0,0.5854,0.9865,0,239,1250.000,SPX210115P01250000,7.7,-0.15,3.8,13.3,40,0.6071,-0.0148,0,76
01/15/2021,SPX210115C01300000,1866.8,0,1744.1,1767,0,0.5747,0.9845,0,537,1300.000,SPX210115P01300000,8.99,0.24,4.8,14.3,2,0.5935,-0.0167,0,1164
01/15/2021,SPX210115C01325000,1717.54,0,1719.7,1742.6,0,0.5695,0.9834,0,51,1325.000,SPX210115P01325000,9.89,0.69,5.3,14.8,2,0.5865,-0.0176,0,325
01/15/2021,SPX210115C01350000,1737.15,0,1695.3,1718.2,0,0.564,0.9823,0,157,1350.000,SPX210115P01350000,10.75,0,5.9,15.4,0,0.5803,-0.0187,0,543
01/15/2021,SPX210115C01375000,1671.15,0,1670.9,1693.8,0,0.5583,0.9812,0,58,1375.000,SPX210115P01375000,11.4,0,6.5,16,0,0.574,-0.0199,0,165
01/15/2021,SPX210115C01400000,1643.54,0,1646.6,1669.5,0,0.5534,0.98,0,8,1400.000,SPX210115P01400000,17.85,0,7.1,16.6,0,0.5676,-0.0211,0,919
01/15/2021,SPX210115C01425000,1672.11,0,1622.3,1645.2,0,0.5482,0.9787,0,230,1425.000,SPX210115P01425000,17.1,0,7.7,13.8,0,0.5465,-0.0201,0,125
01/15/2021,SPX210115C01450000,1644.95,0,1598,1620.9,0,0.5427,0.9774,0,336,1450.000,SPX210115P01450000,13.07,0,8.4,17.9,0,0.5551,-0.0236,0,1381
